"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"1570.2","2023-05-18"," 11:35:00","2023-05-18"," 11:53:00","PE","44300","Buy","60","493.50","465.10","","-1704.00"
"1571","2023-05-19"," 11:35:00","2023-05-19"," 12:40:00","","","","","","","12.60","-3498.00"
"1571.1","2023-05-19"," 11:35:00","2023-05-19"," 12:40:00","CE","43300","Buy","60","504.95","475.90","","-1743.00"
"1571.2","2023-05-19"," 11:35:00","2023-05-19"," 11:45:00","PE","44000","Buy","60","508.40","479.15","","-1755.00"
"1572","2023-05-22"," 11:35:00","2023-05-22"," 12:16:00","","","","","","","12.61","-3435.00"
"1572.1","2023-05-22"," 11:35:00","2023-05-22"," 12:01:00","CE","43500","Buy","60","494.40","465.95","","-1707.00"
"1572.2","2023-05-22"," 11:35:00","2023-05-22"," 12:16:00","PE","44300","Buy","60","500.75","471.95","","-1728.00"
"1573","2023-05-23"," 11:35:00","2023-05-23"," 12:44:00","","","","","","","12.51","-3474.00"
"1573.1","2023-05-23"," 11:35:00","2023-05-23"," 11:52:00","CE","43600","Buy","60","472.30","445.15","","-1629.00"
"1573.2","2023-05-23"," 11:35:00","2023-05-23"," 12:44:00","PE","44500","Buy","60","534.50","503.75","","-1845.00"
